quadkey_z12,adm1_code,adm1_name,adm2_code,adm2_name,adm3_code,adm3_name
122022303323,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122022321101,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122022321103,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122022321121,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122022321123,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122022321301,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122022321303,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122022321321,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122022321323,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122022323101,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122022323103,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122022323121,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122022323123,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122022323301,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122022323303,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122022323321,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122022323323,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122200101101,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122200101103,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122200101121,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122200101123,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122200101301,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122200101303,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122200101321,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122200101323,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122200103101,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122200103103,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122200103121,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122200103123,DZ-11,Tamanrasset,,Tamanghasset,,Tinzaouten
122200103301,DZ-11,Tamanrasset,,Tamanghasset,,Tinzaouten
122200103303,DZ-11,Tamanrasset,,Adrar,,Tinzaouten
122200103321,DZ-11,Tamanrasset,,Adrar,,Tinzaouten
122200103323,DZ-11,Tamanrasset,,Adrar,,Tinzaouten
122200121101,DZ-11,Tamanrasset,,Adrar,,Tinzaouten
122200121103,DZ-11,Tamanrasset,,Adrar,,Tinzaouten
122200121121,DZ-11,Tamanrasset,,Adrar,,Tinzaouten
122200121123,DZ-11,Tamanrasset,,Adrar,,Tinzaouten
122200121301,DZ-11,Tamanrasset,,Adrar,,Tinzaouten
122200121303,DZ-11,Tamanrasset,,Adrar,,Tinzaouten
122200121321,DZ-11,Tamanrasset,,Adrar,,Tinzaouten
122200121323,DZ-11,Tamanrasset,,Adrar,,Tinzaouten
122200123101,DZ-11,Tamanrasset,,Adrar,,Tinzaouten
122200123103,DZ-11,Tamanrasset,,Adrar,,Tinzaouten
122200123121,DZ-11,Tamanrasset,,Adrar,,Tinzaouten
122200123123,DZ-11,Tamanrasset,,Adrar,,Tinzaouten
122200123301,DZ-11,Tamanrasset,,Adrar,,Tinzaouten
122200123303,DZ-11,Tamanrasset,,Adrar,,Tinzaouten
122200123321,DZ-11,Tamanrasset,,Adrar,,Tinzaouten
122200123323,DZ-11,Tamanrasset,,Tamanghasset,,Tinzaouten
122200301101,DZ-11,Tamanrasset,,Tamanghasset,,Tinzaouten
122200301103,DZ-11,Tamanrasset,,Tamanghasset,,Tinzaouten
122200301121,DZ-11,Tamanrasset,,Tamanghasset,,Tinzaouten
122000323310,DZ-15,Tizi Ouzou,,Tizi Ouzou,,Mizrana
122000323312,DZ-15,Tizi Ouzou,,Tizi Ouzou,,Makouda
122000323330,DZ-15,Tizi Ouzou,,Tizi Ouzou,,Tizi Ouzou
122000323332,DZ-15,Tizi Ouzou,,Tizi Ouzou,,Beni Douala
122002101110,DZ-15,Tizi Ouzou,,Tizi Ouzou,,Ouadhia
122002101112,DZ-15,Tizi Ouzou,,Tizi Ouzou,,None
122002101130,DZ-10,Bouira,,Bouira,,Haizer
122002101132,DZ-10,Bouira,,Bouira,,Bechloul
122002101310,DZ-10,Bouira,,Bouira,,Ahl El Ksar
122002101312,DZ-10,Bouira,,Bouira,,Ahl El Ksar
122002101330,DZ-10,Bouira,,Bouira,,Ouled Rached
122002101332,DZ-10,Bouira,,Bouira,,Mezdour
122002103110,DZ-28,M'Sila,,M'Sila,,Beni Ilmene
122002103112,DZ-28,M'Sila,,M'Sila,,Beni Ilmene
122002103130,DZ-28,M'Sila,,M'Sila,,Sidi Hadjeres
122002103132,DZ-28,M'Sila,,M'Sila,,Sidi Hadjeres
122002103310,DZ-28,M'Sila,,M'Sila,,Sidi Hadjeres
122002103312,DZ-28,M'Sila,,M'Sila,,Sidi Hadjeres
122002103330,DZ-28,M'Sila,,M'Sila,,Benzouh
122002103332,DZ-28,M'Sila,,M'Sila,,Benzouh
122002121110,DZ-28,M'Sila,,M'Sila,,Benzouh
122002121112,DZ-28,M'Sila,,M'Sila,,Ouled Sidi Brahim
122002121130,DZ-28,M'Sila,,M'Sila,,Tamsa
122002121132,DZ-28,M'Sila,,M'Sila,,Tamsa
122002121310,DZ-28,M'Sila,,M'Sila,,El Hamel
122002121312,DZ-28,M'Sila,,M'Sila,,El Hamel
122002121330,DZ-28,M'Sila,,M'Sila,,Djebel Messaad
122002121332,DZ-28,M'Sila,,M'Sila,,Djebel Messaad
122002123110,DZ-28,M'Sila,,M'Sila,,Ain El Melh
122002123112,DZ-28,M'Sila,,M'Sila,,Ain El Melh
122002123130,DZ-28,M'Sila,,M'Sila,,Aïn Errich
122002123132,DZ-28,M'Sila,,M'Sila,,Aïn Errich
122002123310,DZ-28,M'Sila,,M'Sila,,Aïn Errich
122002123312,DZ-28,M'Sila,,Djelfa,,Aïn Errich
122002123330,DZ-28,M'Sila,,Djelfa,,Aïn Errich
122002123332,DZ-28,M'Sila,,Djelfa,,Aïn Errich
122002301110,DZ-17,Djelfa,,Djelfa,,Amourah
122002301112,DZ-17,Djelfa,,Djelfa,,Amourah
122002301130,DZ-17,Djelfa,,Djelfa,,Amourah
122002301132,DZ-17,Djelfa,,Djelfa,,Amourah
122002301310,DZ-17,Djelfa,,Djelfa,,Oum Laadham
122002301312,DZ-17,Djelfa,,Djelfa,,Oum Laadham
122002301330,DZ-17,Djelfa,,Djelfa,,Oum Laadham
122002301332,DZ-17,Djelfa,,Djelfa,,Oum Laadham
122002303110,DZ-17,Djelfa,,Djelfa,,Oum Laadham
122002303112,DZ-17,Djelfa,,Djelfa,,Oum Laadham
122002303130,DZ-17,Djelfa,,Djelfa,,Guettara
122002303132,DZ-17,Djelfa,,Djelfa,,Guettara
122002303310,DZ-03,Laghouat,,Djelfa,,Hassi Delaa
122002303312,DZ-03,Laghouat,,Djelfa,,Hassi Delaa
122002303330,DZ-03,Laghouat,,Djelfa,,Hassi Delaa
122002303332,DZ-03,Laghouat,,Laghouat,,Hassi Delaa
122002321110,DZ-03,Laghouat,,Laghouat,,Hassi Delaa
122002321112,DZ-03,Laghouat,,Laghouat,,Hassi Delaa
122002321130,DZ-47,Ghardaia,,Ghardaia,,Berriane
122002321132,DZ-47,Ghardaia,,Ghardaia,,Berriane
122002321310,DZ-47,Ghardaia,,Ghardaia,,Berriane
122002321312,DZ-47,Ghardaia,,Ghardaia,,Berriane
122002321330,DZ-47,Ghardaia,,Ghardaia,,Berriane
122002321332,DZ-47,Ghardaia,,Ghardaia,,El Atteuf
122002323110,DZ-47,Ghardaia,,Ghardaia,,El Atteuf
122002323112,DZ-47,Ghardaia,,Ghardaia,,Zelfana
122002323130,DZ-47,Ghardaia,,Ghardaia,,Zelfana
122002323132,DZ-47,Ghardaia,,Ghardaia,,Metlili
122002323310,DZ-47,Ghardaia,,Ghardaia,,Metlili
122002323312,DZ-47,Ghardaia,,Ghardaia,,Metlili
122002323330,DZ-47,Ghardaia,,Ghardaia,,Sebseb
122002323332,DZ-47,Ghardaia,,Ghardaia,,Sebseb
122020101110,DZ-47,Ghardaia,,Ghardaia,,Mansoura
122020101112,DZ-47,Ghardaia,,Ghardaia,,Mansoura
122020101130,DZ-47,Ghardaia,,Ghardaia,,Mansoura
122020101132,DZ-47,Ghardaia,,Ghardaia,,Hassi Fehal
122020101310,DZ-47,Ghardaia,,Ghardaia,,Hassi Fehal
122020101312,DZ-47,Ghardaia,,Ghardaia,,Hassi Fehal
122020101330,DZ-47,Ghardaia,,Ghardaia,,Hassi Fehal
122020101332,DZ-47,Ghardaia,,Ghardaia,,Hassi Fehal
122020103110,DZ-47,Ghardaia,,Ghardaia,,Hassi Fehal
122020103112,DZ-47,Ghardaia,,Ghardaia,,Hassi Fehal
122020103130,DZ-47,Ghardaia,,Ouargla,,El Menia
122020103132,DZ-47,Ghardaia,,Ouargla,,El Menia
122020103310,DZ-47,Ghardaia,,Ouargla,,El Menia
122020103312,DZ-47,Ghardaia,,Ouargla,,El Menia
122020103330,DZ-47,Ghardaia,,Ouargla,,El Menia
122020103332,DZ-47,Ghardaia,,Ouargla,,El Menia
122020121110,DZ-30,Ouargla,,Ouargla,,Hassi Messaoud
122020121112,DZ-30,Ouargla,,Ouargla,,Hassi Messaoud
122020121130,DZ-30,Ouargla,,Ouargla,,Hassi Messaoud
122020121132,DZ-30,Ouargla,,Ouargla,,Hassi Messaoud
122020121310,DZ-30,Ouargla,,Ouargla,,Hassi Messaoud
122020121312,DZ-30,Ouargla,,Ouargla,,Hassi Messaoud
122020121330,DZ-30,Ouargla,,Ouargla,,Hassi Messaoud
122020121332,DZ-30,Ouargla,,Ouargla,,Hassi Messaoud
122020123110,DZ-30,Ouargla,,Ouargla,,Hassi Messaoud
122020123112,DZ-30,Ouargla,,Ouargla,,Hassi Messaoud
122020123130,DZ-30,Ouargla,,Ouargla,,Hassi Messaoud
122020123132,DZ-30,Ouargla,,Ghardaia,,Hassi Messaoud
122020123310,DZ-30,Ouargla,,Ghardaia,,Hassi Messaoud
122020123312,DZ-30,Ouargla,,Ghardaia,,Hassi Messaoud
122020123330,DZ-30,Ouargla,,Ouargla,,Hassi Messaoud
122020123332,DZ-30,Ouargla,,Ouargla,,Hassi Messaoud
122020301110,DZ-30,Ouargla,,Ouargla,,Hassi Messaoud
122020301112,DZ-30,Ouargla,,Ouargla,,Hassi Messaoud
122020301130,DZ-30,Ouargla,,Ouargla,,Hassi Messaoud
122020301132,DZ-30,Ouargla,,Ouargla,,Hassi Messaoud
122020301310,DZ-30,Ouargla,,Ouargla,,Hassi Messaoud
122020301312,DZ-30,Ouargla,,Ouargla,,Hassi Messaoud
122020301330,DZ-30,Ouargla,,Ouargla,,Hassi Messaoud
122020301332,DZ-30,Ouargla,,Ouargla,,Hassi Messaoud
122020303110,DZ-30,Ouargla,,Ouargla,,Hassi Messaoud
122020303112,DZ-30,Ouargla,,Ouargla,,Hassi Messaoud
122020303130,DZ-30,Ouargla,,Ouargla,,Hassi Messaoud
122020303132,DZ-11,Tamanrasset,,Ouargla,,Foggaret Ezzaouia
122020303310,DZ-11,Tamanrasset,,Tamanghasset,,Foggaret Ezzaouia
122020303312,DZ-11,Tamanrasset,,Tamanghasset,,Foggaret Ezzaouia
122020303330,DZ-11,Tamanrasset,,Tamanghasset,,Foggaret Ezzaouia
122020303332,DZ-11,Tamanrasset,,Tamanghasset,,Foggaret Ezzaouia
122020321110,DZ-11,Tamanrasset,,Tamanghasset,,Foggaret Ezzaouia
122020321112,DZ-11,Tamanrasset,,Tamanghasset,,Foggaret Ezzaouia
122020321130,DZ-11,Tamanrasset,,Tamanghasset,,Foggaret Ezzaouia
122020321132,DZ-11,Tamanrasset,,Tamanghasset,,Foggaret Ezzaouia
122020321310,DZ-11,Tamanrasset,,Tamanghasset,,Foggaret Ezzaouia
122020321312,DZ-11,Tamanrasset,,Tamanghasset,,Foggaret Ezzaouia
122020321330,DZ-11,Tamanrasset,,Tamanghasset,,Foggaret Ezzaouia
122020321332,DZ-11,Tamanrasset,,Tamanghasset,,Foggaret Ezzaouia
122020323110,DZ-11,Tamanrasset,,Tamanghasset,,Foggaret Ezzaouia
122020323112,DZ-11,Tamanrasset,,Tamanghasset,,Foggaret Ezzaouia
122020323130,DZ-11,Tamanrasset,,Tamanghasset,,Foggaret Ezzaouia
122020323132,DZ-11,Tamanrasset,,Tamanghasset,,Foggaret Ezzaouia
122020323310,DZ-11,Tamanrasset,,Tamanghasset,,Foggaret Ezzaouia
122020323312,DZ-11,Tamanrasset,,Tamanghasset,,Foggaret Ezzaouia
122020323330,DZ-11,Tamanrasset,,Tamanghasset,,Foggaret Ezzaouia
122020323332,DZ-11,Tamanrasset,,Tamanghasset,,Foggaret Ezzaouia
122022101110,DZ-11,Tamanrasset,,Tamanghasset,,Foggaret Ezzaouia
122022101112,DZ-11,Tamanrasset,,Tamanghasset,,Foggaret Ezzaouia
122022101130,DZ-11,Tamanrasset,,Tamanghasset,,Foggaret Ezzaouia
122022101132,DZ-11,Tamanrasset,,Tamanghasset,,Foggaret Ezzaouia
122022101310,DZ-11,Tamanrasset,,Tamanghasset,,Foggaret Ezzaouia
122022101312,DZ-11,Tamanrasset,,Tamanghasset,,Foggaret Ezzaouia
122022101330,DZ-11,Tamanrasset,,Tamanghasset,,Foggaret Ezzaouia
122022101332,DZ-11,Tamanrasset,,Tamanghasset,,Foggaret Ezzaouia
122022103110,DZ-11,Tamanrasset,,Tamanghasset,,Foggaret Ezzaouia
122022103112,DZ-11,Tamanrasset,,Tamanghasset,,Foggaret Ezzaouia
122022103130,DZ-11,Tamanrasset,,Tamanghasset,,In Amguel
122022103132,DZ-11,Tamanrasset,,Tamanghasset,,In Amguel
122022103310,DZ-11,Tamanrasset,,Tamanghasset,,In Amguel
122022103312,DZ-11,Tamanrasset,,Tamanghasset,,In Amguel
122022103330,DZ-11,Tamanrasset,,Tamanghasset,,In Amguel
122022103332,DZ-11,Tamanrasset,,Tamanghasset,,In Amguel
122022121110,DZ-11,Tamanrasset,,Tamanghasset,,In Amguel
122022121112,DZ-11,Tamanrasset,,Tamanghasset,,In Amguel
122022121130,DZ-11,Tamanrasset,,Tamanghasset,,In Amguel
122022121132,DZ-11,Tamanrasset,,Tamanghasset,,In Amguel
122022121310,DZ-11,Tamanrasset,,Tamanghasset,,In Amguel
122022121312,DZ-11,Tamanrasset,,Tamanghasset,,In Amguel
122022121330,DZ-11,Tamanrasset,,Tamanghasset,,In Amguel
122022121332,DZ-11,Tamanrasset,,Tamanghasset,,In Amguel
122022123110,DZ-11,Tamanrasset,,Tamanghasset,,In Amguel
122022123112,DZ-11,Tamanrasset,,Tamanghasset,,In Amguel
122022123130,DZ-11,Tamanrasset,,Tamanghasset,,In Amguel
122022123132,DZ-11,Tamanrasset,,Tamanghasset,,In Amguel
122022123310,DZ-11,Tamanrasset,,Tamanghasset,,In Amguel
122022123312,DZ-11,Tamanrasset,,Tamanghasset,,In Amguel
122022123330,DZ-11,Tamanrasset,,Tamanghasset,,In Amguel
122022123332,DZ-11,Tamanrasset,,Tamanghasset,,In Amguel
122022301110,DZ-11,Tamanrasset,,Tamanghasset,,In Amguel
122022301112,DZ-11,Tamanrasset,,Tamanghasset,,In Amguel
122022301130,DZ-11,Tamanrasset,,Tamanghasset,,In Amguel
122022301132,DZ-11,Tamanrasset,,Tamanghasset,,In Amguel
122022301310,DZ-11,Tamanrasset,,Tamanghasset,,In Amguel
122022301312,DZ-11,Tamanrasset,,Tamanghasset,,In Amguel
122022301330,DZ-11,Tamanrasset,,Tamanghasset,,In Amguel
122022301332,DZ-11,Tamanrasset,,Tamanghasset,,In Amguel
122022303110,DZ-11,Tamanrasset,,Tamanghasset,,In Amguel
122022303112,DZ-11,Tamanrasset,,Tamanghasset,,In Amguel
122022303130,DZ-11,Tamanrasset,,Tamanghasset,,In Amguel
122022303132,DZ-11,Tamanrasset,,Tamanghasset,,In Amguel
122022303310,DZ-11,Tamanrasset,,Tamanghasset,,In Amguel
122022303312,DZ-11,Tamanrasset,,Tamanghasset,,In Amguel
122022303330,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122022303332,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122022321110,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122022321112,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122022321130,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122022321132,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122022321310,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122022321312,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122022321330,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122022321332,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122022323110,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122022323112,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122022323130,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122022323132,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122022323310,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122022323312,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122022323330,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122022323332,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122200101110,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122200101112,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122200101130,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122200101132,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122200101310,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122200101312,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122200101330,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122200101332,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122200103110,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122200103112,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122200103130,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122200103132,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122200103310,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122200103312,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122200103330,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122200103332,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122200121110,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122200121112,DZ-11,Tamanrasset,,Tamanghasset,,Abalessa
122200121130,DZ-11,Tamanrasset,,Tamanghasset,,In Guezzam
122200121132,DZ-11,Tamanrasset,,Tamanghasset,,In Guezzam
122200121310,DZ-11,Tamanrasset,,Tamanghasset,,In Guezzam
122200121312,DZ-11,Tamanrasset,,Tamanghasset,,Tinzaouten
122200121330,DZ-11,Tamanrasset,,Tamanghasset,,Tinzaouten
122200121332,DZ-11,Tamanrasset,,Tamanghasset,,Tinzaouten
122200123110,DZ-11,Tamanrasset,,Tamanghasset,,Tinzaouten
122200123112,DZ-11,Tamanrasset,,Tamanghasset,,Tinzaouten
122200123130,DZ-11,Tamanrasset,,Tamanghasset,,Tinzaouten
122200123132,DZ-11,Tamanrasset,,Tamanghasset,,Tinzaouten
122200123310,DZ-11,Tamanrasset,,Tamanghasset,,Tinzaouten
122200123312,DZ-11,Tamanrasset,,Tamanghasset,,Tinzaouten
122200123330,DZ-11,Tamanrasset,,Tamanghasset,,Tinzaouten
122200123332,DZ-11,Tamanrasset,,Tamanghasset,,Tinzaouten
122200301110,DZ-11,Tamanrasset,,Tamanghasset,,Tinzaouten
122200301112,DZ-11,Tamanrasset,,Tamanghasset,,Tinzaouten
122000323311,DZ-15,Tizi Ouzou,,Tizi Ouzou,,Tigzirt
122000323313,DZ-15,Tizi Ouzou,,Tizi Ouzou,,Ouaguenoun
122000323331,DZ-15,Tizi Ouzou,,Tizi Ouzou,,Tizi Rached
122000323333,DZ-15,Tizi Ouzou,,Tizi Ouzou,,None
122002101111,DZ-15,Tizi Ouzou,,Tizi Ouzou,,Beni Yenni
122002101113,DZ-15,Tizi Ouzou,,Tizi Ouzou,,None
122002101131,DZ-10,Bouira,,Bouira,,El Adjiba
122002101133,DZ-10,Bouira,,Bouira,,El Adjiba
122002101311,DZ-10,Bouira,,Bouira,,Ahnif
122002101313,DZ-10,Bouira,,Bouira,,Ahnif
122002101331,DZ-34,Bordj Bou Arreridj‎,,Bordj Bou Arreidj,,Haraza
122002101333,DZ-34,Bordj Bou Arreridj‎,,M'Sila,,Bendaoud
122002103111,DZ-28,M'Sila,,M'Sila,,Ouanougha
122002103113,DZ-28,M'Sila,,M'Sila,,Ouanougha
122002103131,DZ-28,M'Sila,,M'Sila,,Tarmount
122002103133,DZ-28,M'Sila,,M'Sila,,Khettouti Sed El Djir
122002103311,DZ-28,M'Sila,,M'Sila,,Khettouti Sed El Djir
122002103313,DZ-28,M'Sila,,M'Sila,,Khettouti Sed El Djir
122002103331,DZ-28,M'Sila,,M'Sila,,Benzouh
122002103333,DZ-28,M'Sila,,M'Sila,,Benzouh
122002121111,DZ-28,M'Sila,,M'Sila,,Ouled Sidi Brahim
122002121113,DZ-28,M'Sila,,M'Sila,,Ouled Sidi Brahim
122002121131,DZ-28,M'Sila,,M'Sila,,Ouled Sidi Brahim
122002121133,DZ-28,M'Sila,,M'Sila,,Bou Saada
122002121311,DZ-28,M'Sila,,M'Sila,,Bou Saada
122002121313,DZ-28,M'Sila,,M'Sila,,Djebel Messaad
122002121331,DZ-28,M'Sila,,M'Sila,,Djebel Messaad
122002121333,DZ-28,M'Sila,,M'Sila,,Djebel Messaad
122002123111,DZ-28,M'Sila,,M'Sila,,Ain El Melh
122002123113,DZ-28,M'Sila,,M'Sila,,Ain El Melh
122002123131,DZ-28,M'Sila,,M'Sila,,Ain El Melh
122002123133,DZ-28,M'Sila,,M'Sila,,Aïn Errich
122002123311,DZ-28,M'Sila,,M'Sila,,Aïn Errich
122002123313,DZ-07,Biskra,,M'Sila,,Ras El Miaad
122002123331,DZ-07,Biskra,,M'Sila,,Ras El Miaad
122002123333,DZ-28,M'Sila,,Djelfa,,Aïn Errich
122002301111,DZ-28,M'Sila,,Djelfa,,Aïn Errich
122002301113,DZ-07,Biskra,,Djelfa,,Ras El Miaad
122002301131,DZ-17,Djelfa,,Djelfa,,Amourah
122002301133,DZ-17,Djelfa,,Djelfa,,Oum Laadham
122002301311,DZ-17,Djelfa,,Djelfa,,Oum Laadham
122002301313,DZ-17,Djelfa,,Djelfa,,Oum Laadham
122002301331,DZ-17,Djelfa,,Djelfa,,Oum Laadham
122002301333,DZ-17,Djelfa,,Djelfa,,Oum Laadham
122002303111,DZ-17,Djelfa,,Djelfa,,Oum Laadham
122002303113,DZ-17,Djelfa,,Djelfa,,Oum Laadham
122002303131,DZ-17,Djelfa,,Djelfa,,Oum Laadham
122002303133,DZ-17,Djelfa,,Djelfa,,Guettara
122002303311,DZ-17,Djelfa,,Djelfa,,Guettara
122002303313,DZ-03,Laghouat,,Djelfa,,Hassi Delaa
122002303331,DZ-03,Laghouat,,Djelfa,,Hassi Delaa
122002303333,DZ-03,Laghouat,,Djelfa,,Hassi Delaa
122002321111,DZ-03,Laghouat,,Djelfa,,Hassi Delaa
122002321113,DZ-03,Laghouat,,Ghardaia,,Hassi Delaa
122002321131,DZ-47,Ghardaia,,Ghardaia,,El Guerrara
122002321133,DZ-47,Ghardaia,,Ghardaia,,El Guerrara
122002321311,DZ-47,Ghardaia,,Ghardaia,,El Guerrara
122002321313,DZ-47,Ghardaia,,Ghardaia,,El Guerrara
122002321331,DZ-47,Ghardaia,,Ghardaia,,El Guerrara
122002321333,DZ-47,Ghardaia,,Ghardaia,,El Atteuf
122002323111,DZ-47,Ghardaia,,Ghardaia,,Zelfana
122002323113,DZ-47,Ghardaia,,Ghardaia,,Zelfana
122002323131,DZ-47,Ghardaia,,Ghardaia,,Zelfana
122002323133,DZ-47,Ghardaia,,Ghardaia,,Zelfana
122002323311,DZ-47,Ghardaia,,Ghardaia,,Metlili
